TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice
1785,Benji Powlett,143,1,7,Creagrus furcatus,223451,7132282972,0.99
1786,Lotlux,143,1,7,Pseudoleistes virescens,176404,1449434754,0.99
1787,Jeffy Sandal,144,1,1,Pseudoleistes virescens,210886,668895551,0.99
1788,clientserver,144,1,1,Hodkiewic Dare and Lebsack,172486,2867771838,0.99
1789,Quo Lux,144,1,1,Zalophus californicus,273057,4656499080,0.99
1790,Sandi Langland,144,1,1,Zalophus californicus,194821,8981635579,0.99
1791,Tampflex,144,1,1,Coluber constrictor foxii,218540,1886590095,0.99
1792,Mathian Wellard,144,1,1,Coluber constrictor foxii,314514,1357192738,0.99
1793,humanpop,144,1,1,Bahringer Wilkinson and Howe,235833,8243247556,0.99
1794,Temp,144,1,1,Sarcophilus harrisii,227892,5766177739,0.99
1795,Sile Kempton,144,1,1,Sarcophilus harrisii,222171,5129901312,0.99
1796,Aerified,144,1,1,Dromaeus novaehollandiae,225410,8980687486,0.99
1797,Paolo Demeter,145,1,7,Dromaeus novaehollandiae,216320,6560834654,0.99
1798,Viva,145,1,7,Antidorcas marsupialis,216476,3570627276,0.99
1799,Frederic Boecke,145,1,7,Antidorcas marsupialis,408163,5040263120,0.99
1800,Keylex,145,1,7,Vanellus chilensis,202396,2656562414,0.99
1801,Mozelle Sertin,145,1,7,Vanellus chilensis,273371,7101659527,0.99
1802,uniform,145,1,7,YosMayert and Osinski,278465,6016834750,0.99
1803,Flexidy,145,1,7,Lepilemur rufescens,198008,500962707,0.99
1804,Milli O'Donohue,145,1,7,Lepilemur rufescens,362004,3251182714,0.99
1805,Kanlam,145,1,7,Ninox superciliaris,332251,3080851048,0.99
1806,Alessandra Jirik,145,1,7,Ninox superciliaris,324754,9509288357,0.99
1807,Y-find,145,1,7,unavailable,227892,2421545854,0.99
1808,Dave Gledhill,145,1,7,unavailable,387082,8715497291,0.99
1809,focus group,145,1,7,PfannerstiMcLaughlin and Miller,404323,3225925934,0.99
1810,Fintone,145,1,7,Laniarius ferrugineus,240483,4619626376,0.99
1811,Minne Storek,145,1,7,Laniarius ferrugineus,244375,9214648298,0.99
1812,Bitchip,145,1,7,Buteo regalis,388832,7267200559,0.99
1813,Karl Leavy,145,1,7,Buteo regalis,256835,133691802,0.99
1814,Stringtough,145,1,7,Columba livia,308610,6914839263,0.99
1815,Donnamarie Porcher,146,1,14,Columba livia,409547,6246087108,0.99
1816,instruction set,146,1,14,WalkeNitzhe and Fay,234240,6052541695,0.99
1817,Asoka,146,1,14,Bradypus tridactylus,398315,628622252,0.99
1818,Kariotta Daout,146,1,14,Bradypus tridactylus,403435,6739415609,0.99
1819,Trippledex,146,1,14,Crotaphytus collaris,295418,274451115,0.99
1820,Willyt Saywell,146,1,14,Crotaphytus collaris,190406,522790216,0.99
1821,model,146,1,14,Beatty Crooks and Dickinson,209972,6807060947,0.99
1822,Zoolab,146,1,14,Taxidea taxus,470256,3162144302,0.99
1823,Vicky Halso,146,1,14,Taxidea taxus,216685,1456727621,0.99
1824,Zaam-Dox,146,1,14,Cereopsis novaehollandiae,341551,1012769135,0.99
1825,Aila Camous,146,1,14,Cereopsis novaehollandiae,265769,6924862683,0.99
1826,Tres-Zap,146,1,14,Camelus dromedarius,137717,7170108275,0.99
1827,Gearard Pryor,146,1,14,Camelus dromedarius,189152,5596720054,0.99
1828,Tin,146,1,14,Bugeranus caruncalatus,183693,9527373018,0.99
1829,Annamaria Ratnage,146,1,14,Bugeranus caruncalatus,245133,9949312116,0.99
1830,Zamit,146,1,14,Phalacrocorax niger,220212,5452449930,0.99
1831,Shara Milch,146,1,14,Phalacrocorax niger,292127,6091683004,0.99
1832,Bytecard,146,1,14,Dasyprocta leporina,192052,9582039604,0.99
1833,Debee Downes,147,1,1,Dasyprocta leporina,257541,9317638767,0.99
1834,solution,147,1,1,Kihn Bechtelar and Baumbach,433188,5399614472,0.99
1835,Stim,147,1,1,Lybius torquatus,188395,9351439399,0.99
1836,Twila Mahon,147,1,1,Lybius torquatus,281573,2840575574,0.99
1837,Sub-Ex,147,1,1,Certotrichas paena,254955,9065586059,0.99
1838,Burt Carbine,147,1,1,Certotrichas paena,249208,6965785772,0.99
1839,valuekin,147,1,1,Jacobi Marvin and Swift,302053,7181951955,0.99
1840,Redhold,147,1,1,Nyctanassa violacea,386795,8679295051,0.99
1841,Bruis Ure,147,1,1,Nyctanassa violacea,415817,3536273491,0.99
1842,Biodex,147,1,1,Bettongia penicillata,311327,9404550337,0.99
1843,Cassi Delea,148,1,3,Bettongia penicillata,304457,3427174328,0.99
1844,Aerified,148,1,3,Macropus agilis,328254,6495209347,0.99
1845,Laurel Asson,148,1,3,Macropus agilis,398942,7640238439,0.99
1846,Gembucket,148,1,3,Aonyx cinerea,269740,6576924275,0.99
1847,Pate Matley,148,1,3,Aonyx cinerea,328097,6065033278,0.99
1848,Alpha,148,1,3,Echimys chrysurus,261982,47774363,0.99
1849,Barnebas Blackburne,148,1,3,Echimys chrysurus,497998,6569644947,0.99
1850,clientbeats,148,1,3,Kih Bode and Rosenbaum,294347,8574368407,0.99
1851,Bytecard,148,1,3,Geochelone radiata,240065,2430096595,0.99
1852,Arlena Alcott,148,1,3,Geochelone radiata,237296,8243132066,0.99
1853,alklwlejraw,148,1,3,Legro Bartoletti and Littel,319764,9907522228,0.99
1854,Sonsing,148,1,3,Perameles nasuta,351738,6967543660,0.99
1855,Jennine Hurcombe,149,1,3,Perameles nasuta,317204,6002320652,0.99
1856,installation,149,1,3,SchmidKlein and Hauck,588721,6601278041,0.99
1857,Wrapsafe,149,1,3,Cathartes aura,312424,7177416919,0.99
1858,Lovell Cropper,149,1,3,Cathartes aura,515239,2022899288,0.99
1859,explicit,149,1,3,Lebsack Dickinson and Stanton,396199,3124604350,0.99
1860,Pannier,149,1,3,Naja nivea,387186,9096459105,0.99
1861,Alvan Bailes,149,1,3,Naja nivea,496718,1101044322,0.99
1862,Keylex,149,1,3,Sciurus niger,347428,9450380201,0.99
1863,Milena Tume,149,1,3,Sciurus niger,500062,3468094248,0.99
1864,Alphazap,149,1,3,Uraeginthus granatina,330919,5434437675,0.99
1865,Tanitansy Scawton,149,1,3,Uraeginthus granatina,269557,9527703808,0.99
1866,Solarbreeze,149,1,3,Tachyglossus aculeatus,279353,7607520112,0.99
1867,Dmitri Rickersy,149,1,3,Tachyglossus aculeatus,318955,5555954581,0.99
1868,Sonair,149,1,3,Ninox superciliaris,395520,6995280024,0.99
1869,Torr Rait,149,1,3,Ninox superciliaris,322899,7985821546,0.99
1870,needsbased,149,1,3,Beie Mitchell and Pfeffer,313103,1824566654,0.99
1871,Sub-Ex,150,1,3,Phoeniconaias minor,372480,6404262517,0.99
1872,Kelsey Cattrell,150,1,3,Phoeniconaias minor,245394,2729822941,0.99
1873,Sub-Ex,150,1,3,Oxybelis fulgidus,414380,5930980799,0.99
1874,Lorianna Balfe,150,1,3,Oxybelis fulgidus,365061,1912141175,0.99
1875,Keylex,150,1,3,Dasyurus maculatus,457639,1557366535,0.99
1876,Alyssa Grimsey,150,1,3,Dasyurus maculatus,315898,8351372757,0.99
1877,Tres-Zap,150,1,3,Phalacrocorax varius,496065,1545283559,0.99
1878,Nev Dowle,150,1,3,Phalacrocorax varius,285753,6359110628,0.99
1879,toolset,150,1,3,Towne Jones and Ortiz,397740,2822853533,0.99
1880,Transcof,150,1,3,Neophron percnopterus,311719,7755497461,0.99
1881,Ethel Badrock,151,1,3,Neophron percnopterus,414824,4734658374,0.99
1882,Tin,151,1,3,Sylvicapra grimma,244532,3944307054,0.99
1883,Nananne Devanney,151,1,3,Sylvicapra grimma,264359,5523728209,0.99
1884,Flexidy,151,1,3,Bettongia penicillata,396878,1903181623,0.99
1885,Elicia Watts,151,1,3,Bettongia penicillata,534883,5623876609,0.99
1886,Aerified,151,1,3,Sarcophilus harrisii,350458,1484064763,0.99
1887,Geraldine Gergely,151,1,3,Sarcophilus harrisii,441234,9187502291,0.99
1888,Ventosanzap,151,1,3,Carduelis pinus,505626,1858385946,0.99
1889,Brantley Courtman,151,1,3,Carduelis pinus,324989,1603918701,0.99
1890,Crossclassical,151,1,3,PouroPaucek and Legros,510197,8164144916,0.99
1891,Domainer,151,1,3,Nasua narica,345626,4893437178,0.99
1892,Beaufort Hetterich,151,1,3,Nasua narica,430210,9069655403,0.99
1893,Tres-Zap,151,1,3,Climacteris melanura,327235,7121007002,0.99
1894,Joletta Britney,151,1,3,Climacteris melanura,429479,8878352810,0.99
1895,Customizable,152,1,3,Kautzer Willms and Borer,314017,4937256173,0.99
1896,Bigtax,152,1,3,Nyctea scandiaca,527986,3058867476,0.99
1897,Kati Arni,152,1,3,Nyctea scandiaca,403382,7281297963,0.99
1898,Konklab,152,1,3,Cygnus buccinator,585769,3337965962,0.99
1899,Doreen Howell,152,1,3,Cygnus buccinator,385828,5563432858,0.99
1900,Flowdesk,152,1,3,Trichoglossus haematodus moluccanus,446484,5323190043,0.99
1901,Chance Haste,152,1,3,Trichoglossus haematodus moluccanus,395389,9949150949,0.99
1902,Bigtax,152,1,3,Odocoileus hemionus,345547,9652888648,0.99
1903,Emelyne Byrnes,153,1,3,Odocoileus hemionus,464039,7072396594,0.99
1904,Bamity,153,1,3,Carduelis pinus,588564,8220666005,0.99
1905,Alano Wiltshear,153,1,3,Carduelis pinus,313991,3348832659,0.99
1906,Cardify,153,1,3,Amphibolurus barbatus,207725,2773535804,0.99
1907,Leela Mendel,153,1,3,Amphibolurus barbatus,233534,3194945009,0.99
1908,composite,153,1,3,Wolffunolfsdottir and Hodkiewicz,214961,6410492057,0.99
1909,Holdlamis,153,1,3,Thamnolaea cinnmomeiventris,268016,9518645825,0.99
1910,Aurea Heinle,153,1,3,Thamnolaea cinnmomeiventris,209893,5200072344,0.99
1911,Fixflex,153,1,3,Choloepus hoffmani,318328,4445864293,0.99
1912,Mona Davidovicz,153,1,3,Choloepus hoffmani,276871,1717524907,0.99
1913,Cookley,153,1,3,Herpestes javanicus,168594,5720051740,0.99
1914,Babb Tubbles,153,1,3,Herpestes javanicus,134191,2873279990,0.99
1915,Temp,153,1,3,Lamprotornis nitens,191320,7307234076,0.99
1916,Melody Tortoishell,154,1,3,Lamprotornis nitens,196388,3454053293,0.99
1917,Customerfocused,154,1,3,LindgrenLuilwitz and Weber,212558,5906276564,0.99
1918,Ventosanzap,154,1,3,Thylogale stigmatica,309786,3021471587,0.99
1919,Salli Manie,154,1,3,Thylogale stigmatica,192078,2564937667,0.99
1920,Trippledex,154,1,3,Erinaceus frontalis,238550,1015833659,0.99
1921,Wally Colisbe,154,1,3,Erinaceus frontalis,220081,4677006466,0.99
1922,Fintone,154,1,3,Vulpes vulpes,197694,6342709343,0.99
1923,Chiquia Bewlay,154,1,3,Vulpes vulpes,209397,6635563067,0.99
1924,Stronghold,155,1,3,Colobus guerza,245551,7086467375,0.99
1925,Correy Cardenosa,155,1,3,Colobus guerza,275748,758944470,0.99
1926,Flowdesk,155,1,3,Halcyon smyrnesis,199758,6400354891,0.99
1927,Dav Bannard,155,1,3,Halcyon smyrnesis,155428,9265026308,0.99
1928,Cookley,155,1,3,Corvus brachyrhynchos,215353,811410277,0.99
1929,Hobart Ebbers,155,1,3,Corvus brachyrhynchos,307200,1073964892,0.99
1930,protocol,155,1,3,Anderson Rippin and Kris,156212,3457879958,0.99
1931,Zontrax,155,1,3,Bucephala clangula,321828,2355013918,0.99
1932,Johan Clifton,155,1,3,Bucephala clangula,72463,8271630954,0.99
1933,Fintone,155,1,3,Phalacrocorax niger,152293,4167812592,0.99
1934,Cally Michelet,155,1,3,Phalacrocorax niger,278099,2931981826,0.99
1935,Bitchip,156,1,3,Cebus apella,229564,7141038752,0.99
1936,Berkie Woodroof,156,1,3,Cebus apella,268721,8703959740,0.99
1937,Kanlam,156,1,3,Cebus apella,251297,2784108821,0.99
1938,Shandy de Castelain,156,1,3,Cebus apella,272796,6765433805,0.99
1939,Prodder,156,1,3,Philetairus socius,265665,3116220247,0.99
1940,Arliene Ivanin,156,1,3,Philetairus socius,286249,9163904268,0.99
1941,Tresom,156,1,3,Zosterops pallidus,209737,4632396281,0.99
1942,Atlanta Paish,156,1,3,Zosterops pallidus,135732,6180968144,0.99
1943,Persistent,156,1,3,SchumCrona and Goyette,133093,327745193,0.99
1944,Tampflex,157,1,2,Spermophilus lateralis,413910,2497990972,0.99
1945,Riki Kohring,157,1,2,Spermophilus lateralis,205688,1143853148,0.99
1946,process improvement,157,1,2,Anderson O'Conner and Borer,169926,9602480556,0.99
1947,Greenlam,157,1,2,Elephas maximus bengalensis,203546,4214807081,0.99
1948,Beltran Kassidy,157,1,2,Elephas maximus bengalensis,160026,6360001349,0.99
1949,Span,157,1,2,Mephitis mephitis,217626,499340027,0.99
1950,Frieda Pittway,157,1,2,Mephitis mephitis,203337,2403273910,0.99
1951,Innovative,157,1,2,Daniel Reichel and Cremin,192600,2538610540,0.99
1952,Cookley,157,1,2,Bradypus tridactylus,164675,8498902851,0.99
1953,Claire Bulle,157,1,2,Bradypus tridactylus,213916,6993018209,0.99
1954,Asoka,157,1,2,Hippotragus niger,158432,4505374688,0.99
1955,Bibbie Raubenheimer,157,1,2,Hippotragus niger,98115,4061696130,0.99
1956,encoding,157,1,2,Goldne Witting and Smitham,258403,476650003,0.99
1957,Transcof,157,1,2,Papio cynocephalus,168071,5521916172,0.99
1958,Sharai Oldall,158,1,7,Papio cynocephalus,176457,8115498491,0.99
1959,Fix San,158,1,7,Acridotheres tristis,169926,9788154255,0.99
1960,Andriette Comoletti,158,1,7,Acridotheres tristis,180427,5944382589,0.99
1961,architecture,158,1,7,McClur Grmes and Koch,234788,5530172806,0.99
1962,Bigtax,158,1,7,Alcelaphus buselaphus cokii,255373,1173576258,0.99
1963,Joshuah Jobey,158,1,7,Alcelaphus buselaphus cokii,234684,687177375,0.99
1964,Kanlam,158,1,7,Pavo cristatus,219271,6752768161,0.99
1965,Rae O'Logan,158,1,7,Pavo cristatus,206811,7297681571,0.99
1966,intangible,158,1,7,Brakus Hoppe and Lueilwitz,252682,9639616370,0.99
1967,Tresom,158,1,7,Centrocercus urophasianus,194873,9475463100,0.99
1968,Elmira Luter,158,1,7,Centrocercus urophasianus,245681,8208243671,0.99
1969,Treeflex,158,1,7,Bettongia penicillata,238288,2714752179,0.99
1970,Romain Mart,158,1,7,Bettongia penicillata,249495,9363057011,0.99
1971,algorithm,159,1,7,ParkeKertzmann and Luettgen,274625,9720705442,0.99
1972,Alphazap,159,1,7,Turtur chalcospilos,39131,4383474551,0.99
1973,Antonia Adamovich,159,1,7,Turtur chalcospilos,266814,3021449247,0.99
1974,Tin,159,1,7,Lamprotornis nitens,269844,5179716373,0.99
1975,Sonny Chiplin,159,1,7,Lamprotornis nitens,270288,8499644627,0.99
1976,superstructure,159,1,7,Bashirian Smith and Hettinger,283559,9655130398,0.99
1977,Transcof,159,1,7,Ictonyx striatus,276767,7409696575,0.99
1978,Miller Haggart,159,1,7,Ictonyx striatus,340114,9793666706,0.99
1979,zero defect,159,1,7,Donnelly Fahey and Steuber,282618,809217287,0.99
1980,Fix San,159,1,7,Tapirus terrestris,254511,5891479974,0.99
1981,Beverly Attfield,159,1,7,Tapirus terrestris,236904,1282691279,0.99
1982,Sub-Ex,159,1,7,Tadorna tadorna,248006,6555040556,0.99
1983,Phelia Gallimore,159,1,7,Tadorna tadorna,279980,4589930846,0.99
1984,Solarbreeze,160,1,3,Ovis ammon,268956,8431585137,0.99
1985,Kingsly Crinson,160,1,3,Ovis ammon,206837,45839719,0.99
1986,Konklux,160,1,3,Zalophus californicus,286197,5317920841,0.99
1987,Miner Studd,160,1,3,Zalophus californicus,200829,7462870703,0.99
1988,Cardify,160,1,3,Madoqua kirkii,240979,7104995293,0.99
1989,Chico Jakucewicz,160,1,3,Madoqua kirkii,221962,1316447103,0.99
1990,Cardguard,160,1,3,Echimys chrysurus,52218,6918062387,0.99
1991,Angeline Massow,160,1,3,Echimys chrysurus,160235,4476881971,0.99
1992,Mat Lam Tam,160,1,3,unavailable,215196,8454654917,0.99
1993,Parsifal Fosken,160,1,3,unavailable,271516,2687961353,0.99
1994,Job,160,1,3,Tyto novaehollandiae,287190,117504041,0.99
1995,Giulietta Dawkins,160,1,3,Tyto novaehollandiae,127555,863074758,0.99
1996,explicit,160,1,3,TillmaRutherford and Torp,250017,2867221633,0.99
1997,Rank,160,1,3,Sciurus vulgaris,116218,2499034874,0.99
1998,Sayres Lovemore,160,1,3,Sciurus vulgaris,190354,1541463773,0.99
1999,Voyatouch,161,1,16,Oryx gazella callotis,211200,8558360561,0.99
2000,Lavina Glabach,161,1,16,Oryx gazella callotis,281887,40578410,0.99
2001,It,161,1,16,Cebus apella,225724,5134193975,0.99
2002,Welby MacCauley,161,1,16,Cebus apella,163761,7669187476,0.99
2003,Voltsillam,161,1,16,Pseudocheirus peregrinus,149995,8893405253,0.99
2004,Adham Minker,161,1,16,Pseudocheirus peregrinus,208378,1107550092,0.99
2005,Latlux,161,1,16,Sylvilagus floridanus,115591,3404476026,0.99
2006,Michelina Sleep,161,1,16,Sylvilagus floridanus,216346,2828416046,0.99
2007,Tempsoft,161,1,16,Buteo regalis,301296,7789678701,0.99
2008,Kynthia Genge,161,1,16,Buteo regalis,254928,4695035324,0.99
2009,encryption,161,1,16,TillmaDavis and Graham,219219,2331277443,0.99
2010,Zaam-Dox,161,1,16,Drymarchon corias couperi,183928,2890807851,0.99
2011,Matteo Blick,162,1,3,Drymarchon corias couperi,256992,3665929873,0.99
2012,cbklmrlew,162,1,3,Block Hodkiewicz and Schoen,177031,912216905,0.99
2013,Opela,162,1,3,Iguana iguana,143281,5442746762,0.99
2014,Patsy Aymes,162,1,3,Iguana iguana,223973,7578870947,0.99
2015,Biodex,162,1,3,Alopex lagopus,156786,2252834668,0.99
2016,Alina Funcheon,162,1,3,Alopex lagopus,212636,5373401811,0.99
2017,Stim,162,1,3,Equus burchelli,196440,8396542945,0.99
2018,Evie Simonutti,162,1,3,Equus burchelli,230556,4868557777,0.99
2019,Opela,162,1,3,Marmota caligata,96888,8613653863,0.99
2020,Kristos Skeemer,162,1,3,Marmota caligata,209188,6590900221,0.99
2021,Zontrax,162,1,3,Rhea americana,223033,3337657397,0.99
2022,Billie Stronack,162,1,3,Rhea americana,161253,1585590843,0.99
2023,Cardguard,162,1,3,Spermophilus lateralis,267075,2915225869,0.99
2024,Tabbie Gladden,162,1,3,Spermophilus lateralis,233743,8951644871,0.99
2025,Kanlam,162,1,3,Sitta canadensis,262791,1321996063,0.99
2026,Arley Aikett,162,1,3,Sitta canadensis,217521,407635920,0.99
2027,Fix San,162,1,3,Sarcorhamphus papa,258351,9972111105,0.99
2028,Lorianna Sebert,163,1,1,Sarcorhamphus papa,284160,764117319,0.99
2029,Zathin,163,1,1,Nectarinia chalybea,306625,4656339431,0.99
2030,Linea Mettetal,163,1,1,Nectarinia chalybea,330292,6702876920,0.99
2031,Stronghold,163,1,1,Milvus migrans,329795,2566540918,0.99
2032,Adham Doornbos,163,1,1,Milvus migrans,214831,7475738639,0.99
2033,Aerified,163,1,1,Chlamydosaurus kingii,199105,8769654573,0.99
2034,Shoshana Olyonov,163,1,1,Chlamydosaurus kingii,240744,6520058327,0.99
2035,Tempsoft,163,1,1,Felis serval,188212,426732294,0.99
2036,Barton Sinclaire,163,1,1,Felis serval,233404,7707953479,0.99
2037,Tresom,163,1,1,Trichoglossus chlorolepidotus,252264,7199496559,0.99
2038,Leyla Ditts,163,1,1,Trichoglossus chlorolepidotus,228571,6380953612,0.99
2039,Tres-Zap,163,1,1,Mabuya spilogaster,245133,1422154211,0.99
2040,Karol Duddle,163,1,1,Mabuya spilogaster,159555,1331234131,0.99
2041,methodical,163,1,1,Jacobso Conroy and Thompson,146599,44046855,0.99
2042,Cardguard,163,1,1,Rangifer tarandus,211565,9929067493,0.99
2043,Beverly Draijer,163,1,1,Rangifer tarandus,217286,7173476674,0.99
2044,It,163,1,1,Notechis semmiannulatus,230191,506162648,0.99
2045,Ardys Pixton,164,1,1,Notechis semmiannulatus,224470,1803724633,0.99
2046,national,164,1,1,Feene Adams and Hettinger,206001,1350906433,0.99
2047,Transcof,164,1,1,Diceros bicornis,235833,7041559203,0.99
2048,Melba Lawday,164,1,1,Diceros bicornis,287059,554800233,0.99
2049,explicit,164,1,1,Murazi Baumbach and Jacobson,225880,2271156866,0.99
2050,Stim,164,1,1,Actophilornis africanus,162925,1974213374,0.99
2051,Morgan Planque,164,1,1,Actophilornis africanus,184555,2793875279,0.99
2052,Asoka,164,1,1,Ceratotherium simum,182987,2364322103,0.99
2053,Kory Banville,164,1,1,Ceratotherium simum,206524,4922578935,0.99
2054,Prodder,164,1,1,Vombatus ursinus,244976,46317805,0.99
2055,Donnajean Easum,164,1,1,Vombatus ursinus,240796,8301314516,0.99
2056,encryption,164,1,1,CasperBrown and Heathcote,208013,5454435899,0.99
2057,Duobam,165,1,1,Mephitis mephitis,188577,3253416984,0.99
2058,Cy McGurk,165,1,1,Mephitis mephitis,148558,8142822652,0.99
2059,objectbeatriented,165,1,1,ThompsoWaelchi and Kovacek,178337,8169903505,0.99
2060,Zontrax,165,1,1,Amblyrhynchus cristatus,198922,752367226,0.99
2061,Orsola McGunley,165,1,1,Amblyrhynchus cristatus,216685,9891885887,0.99
2062,discrete,165,1,1,Runolfsso Hammes and Wolff,262870,3701462682,0.99
2063,Andalax,165,1,1,Nasua nasua,182517,5191622413,0.99
2064,Patrick Pennyman,165,1,1,Nasua nasua,255738,5821438063,0.99
2065,Aerified,165,1,1,Dicrurus adsimilis,228754,3965535595,0.99
2066,Gun Lawerence,165,1,1,Dicrurus adsimilis,259186,5306319955,0.99
2067,archive,165,1,1,Konopelsk Mueller and Hagenes,203415,2774149495,0.99
2068,Vagram,165,1,1,Anthropoides paradisea,256522,4662480582,0.99
2069,Kathy Friskey,165,1,1,Anthropoides paradisea,231653,3607166803,0.99
2070,Konklab,165,1,1,Lycaon pictus,219585,5158729891,0.99
2071,Ingaborg Waterland,165,1,1,Lycaon pictus,183588,5742429967,0.99
2072,Viva,166,1,7,Ninox superciliaris,159895,5245952831,0.99
2073,Scarlett Bywaters,166,1,7,Ninox superciliaris,192653,6890406109,0.99
2074,Kanlam,166,1,7,Canis lupus lycaon,176431,5110788766,0.99
2075,Yurik Drinkall,166,1,7,Canis lupus lycaon,217573,6712042739,0.99
2076,Ventosanzap,166,1,7,Corvus albicollis,198191,5486234651,0.99
2077,Trev McVitty,166,1,7,Corvus albicollis,202788,5592041624,0.99
2078,Opensource,166,1,7,Ha Abbott and Kshlerin,226298,2836710187,0.99
2079,Asoka,166,1,7,Zalophus californicus,241084,6361223574,0.99
2080,Grazia Ollin,166,1,7,Zalophus californicus,258089,8526112902,0.99
2081,Toughjoyfax,166,1,7,Sus scrofa,211330,8863779627,0.99
2082,Chrysa Cotmore,166,1,7,Sus scrofa,219271,8569700229,0.99
2083,algorithm,166,1,7,WalterOberbrunner and Green,227918,3760644953,0.99
2084,Home Ing,166,1,7,Lepus townsendii,302393,9246000749,0.99
2085,Marlon Gilstoun,166,1,7,Lepus townsendii,190197,1805226029,0.99
2086,capability,167,1,7,Botsford Lakin and Blick,208352,3538357668,0.99
2087,Zoolab,167,1,7,Dasypus novemcinctus,210207,9913788080,0.99
2088,Waiter Adlard,167,1,7,Dasypus novemcinctus,189178,7807457848,0.99
2089,Viva,167,1,7,Ploceus rubiginosus,208431,111334985,0.99
2090,Rog Newland,167,1,7,Ploceus rubiginosus,161175,7636857359,0.99
2091,systework,167,1,7,Jone Marquardt and Borer,229590,2914317352,0.99
2092,Sonair,167,1,7,Papio ursinus,275644,5150825115,0.99
2093,Caro Stanbro,167,1,7,Papio ursinus,245890,2657623875,0.99
2094,Konklab,167,1,7,Dipodomys deserti,250070,4325100555,0.99
2095,Leanora Joney,167,1,7,Dipodomys deserti,337057,6748538637,0.99
2096,Tempsoft,167,1,7,Equus burchelli,148871,9392510667,0.99
2097,Celka Filson,167,1,7,Equus burchelli,257252,7909280637,0.99
2098,Regrant,167,1,7,Chordeiles minor,312980,7173279089,0.99
2099,Belita Picker,167,1,7,Chordeiles minor,295960,7638007921,0.99
2100,Namfix,167,1,7,Ceratotherium simum,290851,7201085174,0.99
2101,Nils Kaminski,167,1,7,Ceratotherium simum,251586,6943684604,0.99
2102,Opela,167,1,7,Felis silvestris lybica,444358,5889651552,0.99
2103,Jacquette Spinas,167,1,7,Felis silvestris lybica,283088,2158801654,0.99
2104,Sonair,167,1,7,Erinaceus frontalis,322716,858866935,0.99
2105,Estelle Mapstone,167,1,7,Erinaceus frontalis,308897,274693534,0.99
2106,Alpha,167,1,7,Phalaropus lobatus,344241,1186984732,0.99
2107,Lazarus Jouanny,168,1,7,Phalaropus lobatus,261224,6239216399,0.99
2108,Cookley,168,1,7,Carduelis pinus,349440,4881469053,0.99
2109,Amargo Smurthwaite,168,1,7,Carduelis pinus,485720,2641197286,0.99
2110,Bytecard,168,1,7,Gorilla gorilla,467069,7202402963,0.99
2111,Rochell Lowey,168,1,7,Gorilla gorilla,172120,8465945667,0.99
2112,Automated,168,1,7,Reilly Pacocha and Gottlieb,357067,8763543281,0.99
2113,Y-find,168,1,7,Felis rufus,176352,3336088062,0.99
2114,Dniren Kolakowski,168,1,7,Felis rufus,334393,9708525944,0.99
2115,heuristic,168,1,7,StiedemanWilkinson and Beahan,249208,2091404713,0.99
2116,Temp,168,1,7,Thalasseus maximus,261302,2245630483,0.99
2117,Eden Conduit,168,1,7,Thalasseus maximus,240796,750030119,0.99
2118,Tampflex,168,1,7,Tockus flavirostris,373394,6223558414,0.99
2119,Dannye Rue,169,1,7,Tockus flavirostris,232359,5410755057,0.99
2120,Redhold,169,1,7,Centrocercus urophasianus,405028,7697961903,0.99
2121,Will McGuire,169,1,7,Centrocercus urophasianus,262112,1442962089,0.99
2122,Tempsoft,169,1,7,Phalacrocorax carbo,336535,3596059968,0.99
2123,Alvin Sackett,169,1,7,Phalacrocorax carbo,230896,3509401220,0.99
2124,Ronstring,169,1,7,Chauna torquata,318511,7075627929,0.99
2125,Alexina Yanez,169,1,7,Chauna torquata,321619,9888949071,0.99
2126,Tres-Zap,169,1,7,Trachyphonus vaillantii,345626,6911231221,0.99
2127,Ferdinande Durbyn,169,1,7,Trachyphonus vaillantii,335699,7904271591,0.99
2128,Flowdesk,169,1,7,Junonia genoveua,246465,2182355332,0.99
2129,Karlyn Gosnay,169,1,7,Junonia genoveua,330266,44046286,0.99
2130,Veribet,169,1,7,Meleagris gallopavo,281469,3093148219,0.99
2131,Audi Rubel,169,1,7,Meleagris gallopavo,328228,7387184933,0.99
2132,Namfix,169,1,7,Ninox superciliaris,383764,6892584594,0.99
2133,Judon Sobey,169,1,7,Ninox superciliaris,120816,3015699431,0.99
2134,Span,169,1,7,Erinaceus frontalis,212297,1638113149,0.99
2135,Sharai Hinks,170,2,1,Erinaceus frontalis,340767,2763429262,0.99
2136,Bitwolf,171,2,1,Lycosa godeffroyi,205087,6909437179,0.99
2137,Justen Kelf,171,2,1,Lycosa godeffroyi,279693,1187871109,0.99
2138,asymmetric,172,2,1,Reyno McClure and Ryan,214909,8099461371,0.99
2139,Fix San,173,2,1,Canis mesomelas,180166,673537846,0.99
2140,Sydney Ary,173,2,1,Canis mesomelas,221596,4394612152,0.99
2141,Kanlam,174,1,3,unavailable,203911,8677303510,0.99
2142,Gayle Josephoff,174,1,3,unavailable,186723,3220385214,0.99
2143,Latlux,174,1,3,Lybius torquatus,170396,9938573088,0.99
2144,Yurik Hay,174,1,3,Lybius torquatus,309995,4984325372,0.99
